ecmdb_id,name,kegg_id,bigg_id,conc_mM,raw_conc,condition,ref
ECMDB00162,L-Proline,C00148,pro__L,0.532,532± 11 uM,BL21 DE3Luria-Bertani (LB) media,Experimentally DeterminedDownload Details
ECMDB00165,L-Homocysteine,C00155,hcys__L,0.37,370± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glucose,PMID:19561621
ECMDB00167,L-Threonine,C00188,thr__L,0.179,179± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glucose,PMID:19561621
ECMDB00167,L-Threonine,C00188,thr__L,0.147,147± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB00167,L-Threonine,C00188,thr__L,0.126,126± 1 uM,BL21 DE3Luria-Bertani (LB) media,Experimentally DeterminedDownload Details
ECMDB00168,L-Asparagine,C00152,asn__L,0.511,511± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glucose,PMID:19561621
ECMDB00168,L-Asparagine,C00152,asn__L,0.97,970± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glycerol,PMID:19561621
ECMDB00168,L-Asparagine,C00152,asn__L,0.54,540± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L acetate,PMID:19561621
ECMDB00168,L-Asparagine,C00152,asn__L,0.103,103± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB00168,L-Asparagine,C00152,asn__L,0.00073,0.73± 0.05 uM,BL21 DE3Luria-Bertani (LB) media,Experimentally DeterminedDownload Details
ECMDB00172,L-Isoleucine,C00407,ile__L,0.15,150± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glucose,PMID:19561621
ECMDB00172,L-Isoleucine,C00407,ile__L,0.22,220± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glycerol,PMID:19561621
ECMDB00172,L-Isoleucine,C00407,ile__L,0.17,170± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L acetate,PMID:19561621
ECMDB00172,L-Isoleucine,C00407,ile__L,0.033,33± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB00172,L-Isoleucine,C00407,ile__L,0.172,172± 23 uM,BL21 DE3Luria-Bertani (LB) media,Experimentally DeterminedDownload Details
ECMDB00172,L-Isoleucine,C00407,ile__L,0.178,178± 23 uM,BL21 DE3Luria-Bertani (LB) media,Experimentally DeterminedDownload Details
ECMDB00176,Fumaric acid,C00122,fum,0.115,115± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glucose,PMID:19561621
ECMDB00176,Fumaric acid,C00122,fum,0.255,255± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glycerol,PMID:19561621
ECMDB00176,Fumaric acid,C00122,fum,0.267,267± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L acetate,PMID:19561621
ECMDB00177,L-Histidine,C00135,his__L,0.068,68± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glucose,PMID:19561621
ECMDB00177,L-Histidine,C00135,his__L,0.175,175± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glycerol,PMID:19561621
ECMDB00177,L-Histidine,C00135,his__L,0.098,98± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L acetate,PMID:19561621
ECMDB00177,L-Histidine,C00135,his__L,0.052,52± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB00177,L-Histidine,C00135,his__L,0.235,235± 26 uM,BL21 DE3Luria-Bertani (LB) media,Experimentally DeterminedDownload Details
ECMDB00177,L-Histidine,C00135,his__L,0.00022,0.22± 0.01 uM,BL21 DE3Luria-Bertani (LB) media,Experimentally DeterminedDownload Details
ECMDB00182,L-Lysine,C00047,lys__L,0.401,401± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glucose,PMID:19561621
ECMDB00182,L-Lysine,C00047,lys__L,0.762,762± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glycerol,PMID:19561621
ECMDB00182,L-Lysine,C00047,lys__L,0.554,554± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L acetate,PMID:19561621
ECMDB00182,L-Lysine,C00047,lys__L,0.361,361± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB00182,L-Lysine,C00047,lys__L,0.567,567± 32 uM,BL21 DE3Luria-Bertani (LB) media,Experimentally DeterminedDownload Details
ECMDB00187,L-Serine,C00065,ser__L,0.068,68± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glucose,PMID:19561621
ECMDB00187,L-Serine,C00065,ser__L,0.15,150± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glycerol,PMID:19561621
ECMDB00187,L-Serine,C00065,ser__L,0.096,96± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L acetate,PMID:19561621
ECMDB00187,L-Serine,C00065,ser__L,0.343,343± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB00187,L-Serine,C00065,ser__L,0.048,48± 4 uM,BL21 DE3Luria-Bertani (LB) media,Experimentally DeterminedDownload Details
ECMDB00189,Inosine triphosphate,C00081,itp,0.207,207± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB00189,Inosine triphosphate,C00081,itp,0.205,205± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glucose,PMID:19561621
ECMDB00191,L-Aspartic acid,C00049,asp__L,4.23,4230± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glucose,PMID:19561621
ECMDB00191,L-Aspartic acid,C00049,asp__L,9.3,9300± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glycerol,PMID:19561621
ECMDB00191,L-Aspartic acid,C00049,asp__L,7.35,7350± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L acetate,PMID:19561621
ECMDB00191,L-Aspartic acid,C00049,asp__L,0.337,337± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB00191,L-Aspartic acid,C00049,asp__L,0.662,662± 45 uM,BL21 DE3Luria-Bertani (LB) media,Experimentally DeterminedDownload Details
ECMDB00195,Inosine,C00294,ins,0.031,31± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB00205,Phenylpyruvic acid,C00166,phpyr,0.09,90± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glucose,PMID:19561621
ECMDB00205,Phenylpyruvic acid,C00166,phpyr,0.195,195± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glycerol,PMID:19561621
ECMDB00205,Phenylpyruvic acid,C00166,phpyr,0.148,148± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L acetate,PMID:19561621
ECMDB00214,Ornithine,C01602,orn,0.01,10± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glucose,PMID:19561621
ECMDB00214,Ornithine,C01602,orn,0.03,30± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glycerol,PMID:19561621
ECMDB00214,Ornithine,C01602,orn,0.028,28± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L acetate,PMID:19561621
ECMDB00214,Ornithine,C01602,orn,0.12,120± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB00214,Ornithine,C01602,orn,0.267,267± 10 uM,BL21 DE3Luria-Bertani (LB) media,Experimentally DeterminedDownload Details
ECMDB00217,NADP,C00006,nadp,0.08,80± 3 uM,"K120.2 g/L NH4Cl, 2.0 g/L (NH4)2SO4, 3.25 g/L KH2PO4, 2.5 g/L K2HPO4, 1.5 g/L NaH2PO4, 0.5 g/L MgSO4; trace substances: 10 mg/L CaCl2, 0.5 mg/L ZnSO4, 0.25 mg/L CuCl2, 0.25 mg/L  MnSO4, 0.175 mg/L CoCl2, 0.125 mg/L H3BO3, 2.5 mg/L AlCl3, 0.5 mg/L Na2MoO4, 10",PMID:11488613
ECMDB00217,NADP,C00006,nadp,0.002,2± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glucose,PMID:19561621
ECMDB00217,NADP,C00006,nadp,0.11,110± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB00217,NADP,C00006,nadp,0.63,630± 0 uM,K-12Not Available,"1. Cybercell Database:http://ccdb.wishartlab.com/CCDB/cgi-bin/STAT_NEW.cgi2. Phillips R., Kondev, J., Theriot, J. (2008) “Physical Biology of the Cell” Garland Science, New York, NY."
ECMDB00223,Oxalacetic acid,C00036,oaa,0.03,30± 1 uM,"BW25113M9 Minimal Media, 4 g/L Glucose",PMID:15158257
ECMDB00232,Quinolinic acid,C03722,quln,0.012,12± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glucose,PMID:19561621
ECMDB00232,Quinolinic acid,C03722,quln,0.005,5± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glycerol,PMID:19561621
ECMDB00232,Quinolinic acid,C03722,quln,0.0009,0.9± 0.0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L acetate,PMID:19561621
ECMDB00239,Pyridoxine,C00314,pydxn,0.001,1± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB00243,Pyruvic acid,C00022,pyr,8.05,8050± 0 uM,"W31104.0 g/L Na2SO4; 5.36 g/L (NH4)2SO4; 1.0 g/L NH4Cl; 7.3 g/L K2HPO4; 1.8 g/L NaH2PO4 H2O; 12.0 g/L (NH4)2-H-citrate; 4.0 mL/L MgSO4 (1 M); 6.0 mL/L trace element solution; 0.02 g/L thiamine, 20 g/L glucose","Park, C., Park, C., Lee, Y., Lee, S.Y., Oh, H.B., Lee, J. (2011) Determination of the Intracellular Concentration of Metabolites in Escherichia coli Collected during the Exponential and Stationary Growth Phases using Liquid Chromatography-Mass Spectrometry. Bull Korean Chem. Soc. 32: 524-530."
ECMDB00243,Pyruvic acid,C00022,pyr,0.9,900± 0 uM,K-12Not Available,"1. Cybercell Database:http://ccdb.wishartlab.com/CCDB/cgi-bin/STAT_NEW.cgi2. Phillips R., Kondev, J., Theriot, J. (2008) “Physical Biology of the Cell” Garland Science, New York, NY."
ECMDB00244,Riboflavin,C00255,ribflv,0.019,19± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glucose,PMID:19561621
ECMDB00244,Riboflavin,C00255,ribflv,0.022,22± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glycerol,PMID:19561621
ECMDB00244,Riboflavin,C00255,ribflv,0.019,19± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L acetate,PMID:19561621
ECMDB00254,Succinic acid,C00042,succ,0.569,569± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glucose,PMID:19561621
ECMDB00254,Succinic acid,C00042,succ,1.14,1140± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glycerol,PMID:19561621
ECMDB00254,Succinic acid,C00042,succ,0.923,923± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L acetate,PMID:19561621
ECMDB00254,Succinic acid,C00042,succ,1.602,1602± 123 uM,BL21 DE3Luria-Bertani (LB) media,Experimentally DeterminedDownload Details
ECMDB00263,Phosphoenolpyruvic acid,C00074,pep,0.011,11± 0 uM,"W31104.0 g/L Na2SO4; 5.36 g/L (NH4)2SO4; 1.0 g/L NH4Cl; 7.3 g/L K2HPO4; 1.8 g/L NaH2PO4 H2O; 12.0 g/L (NH4)2-H-citrate; 4.0 mL/L MgSO4 (1 M); 6.0 mL/L trace element solution; 0.02 g/L thiamine, 20 g/L glucose","Park, C., Park, C., Lee, Y., Lee, S.Y., Oh, H.B., Lee, J. (2011) Determination of the Intracellular Concentration of Metabolites in Escherichia coli Collected during the Exponential and Stationary Growth Phases using Liquid Chromatography-Mass Spectrometry. Bull Korean Chem. Soc. 32: 524-530."
ECMDB00263,Phosphoenolpyruvic acid,C00074,pep,0.07,70± 6 uM,"BW25113M9 Minimal Media, 4 g/L Glucose",PMID:15158257
ECMDB00263,Phosphoenolpyruvic acid,C00074,pep,0.184,184± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glucose,PMID:19561621
ECMDB00263,Phosphoenolpyruvic acid,C00074,pep,1.34,1340± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glycerol,PMID:19561621
ECMDB00263,Phosphoenolpyruvic acid,C00074,pep,0.909,909± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L acetate,PMID:19561621
ECMDB00271,Sarcosine,C00213,sarcs,0.033,33± 6 uM,BL21 DE3Luria-Bertani (LB) media,Experimentally DeterminedDownload Details
ECMDB00271,Sarcosine,C00213,sarcs,0.032,32± 2 uM,BL21 DE3Luria-Bertani (LB) media,Experimentally DeterminedDownload Details
ECMDB00280,Phosphoribosyl pyrophosphate,C00119,prpp,0.258,258± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glucose,PMID:19561621
ECMDB00280,Phosphoribosyl pyrophosphate,C00119,prpp,0.153,153± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glycerol,PMID:19561621
ECMDB00280,Phosphoribosyl pyrophosphate,C00119,prpp,0.094,94± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L acetate,PMID:19561621
ECMDB00285,Uridine triphosphate,C00075,utp,8.29,8290± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glucose,PMID:19561621
ECMDB00285,Uridine triphosphate,C00075,utp,3.99,3990± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glycerol,PMID:19561621
ECMDB00285,Uridine triphosphate,C00075,utp,2.37,2370± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L acetate,PMID:19561621
ECMDB00285,Uridine triphosphate,C00075,utp,0.663,663± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB00288,Uridine 5'-monophosphate,C00105,ump,0.129,129± 0 uM,"BW2511348 mM Na2HPO4, 22 mM KH2PO4, 10 mM NaCl, 45 mM (NH4)2SO4, supplemented with 1 mM MgSO4, 1 mg/l thiamine·HCl, 5.6 mg/l CaCl2, 8 mg/l FeCl3, 1 mg/l MnCl2·4H2O, 1.7 mg/l ZnCl2, 0.43 mg/l CuCl2·2H2O, 0.6 mg/l CoCl2·2H2O and 0.6 mg/l Na2MoO4·2H2O.  4 g/L Gluco",PMID:17379776
ECMDB00290,Uridine diphosphate-N-acetylglucosamine,C00043,uacgam,9.24,9240± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glucose,PMID:19561621
ECMDB00290,Uridine diphosphate-N-acetylglucosamine,C00043,uacgam,4.11,4110± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L glycerol,PMID:19561621
ECMDB00290,Uridine diphosphate-N-acetylglucosamine,C00043,uacgam,2.4,2400± 0 uM,K12 NCM3722Gutnick minimal complete medium (4.7 g/L KH2PO4; 13.5 g/L K2HPO4; 1 g/L K2SO4; 0.1 g/L MgSO4-7H2O; 10 mM NH4Cl) with 4 g/L acetate,PMID:19561621
